consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.74,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.734,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,452,452,452,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.939,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.034,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,453,453,453,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.263,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.132,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454,454,454,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.091,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.858,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,455,455,455,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.94,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.209,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,456,456,456,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.388,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.077,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,457,457,457,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.092,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.381,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,458,458,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.251,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,459,459,1,tophat.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.271,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.134,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,460,460,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.805,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.897,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,461,461,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.808,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.045,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,462,462,462,1,snorkel.png,watch.png,trident.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.933,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.499,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,a,0,463,463,463,1,compass.png,tree.png,bell.png,5,k,2.184,0.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.119,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.392,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,464,464,464,1,north.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.172,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.049,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,465,465,465,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.93,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,466,466,466,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.898,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.925,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,467,467,467,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.955,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.979,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,468,468,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.966,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.937,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,469,469,469,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.834,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.853,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,470,470,470,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.054,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.995,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,471,471,471,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.122,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-17_19h08.56.829,study6,2022.2.5,MacIntel,127.2264631,5eeaa8ee94a7f8046a02a20d,64da092c7a22c2da8d708e87,64deb6656a15f544217de126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.907,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
